id_venta,fecha,id_cliente,id_producto,id_agente,zona,cantidad,precio_unitario,descuento_pct,monto_total,tipo_pago,estado
VT011966,2023-12-26,CL0017,PR029,AG002,AMBA,5,3444.08,0.05,17220.42,Transferencia,Completada
VT011967,2024-11-04,CL0314,PR026,AG013,Cuyo,2,21452.89,0.0,42905.77,Tarjeta de crédito,Completada
VT011968,2023-04-07,CL0383,PR020,AG012,Patagonia,2,5770.94,0.0,11541.88,Efectivo,Completada
VT011969,2023-08-18,CL0396,PR020,AG002,AMBA,20,5120.72,0.15,102414.3,Tarjeta de crédito,Completada
VT011970,2024-08-12,CL0315,PR013,AG003,AMBA,1,345160.8,0.0,345160.8,Transferencia,Completada
VT011971,2023-04-04,CL0172,PR007,AG009,NOA,2,35608.04,0.0,71216.07,Transferencia,Completada
VT011972,2023-10-10,CL0015,PR005,AG002,AMBA,1,25562.02,0.0,25562.02,Tarjeta de crédito,Completada
VT011973,2023-11-21,CL0448,PR007,AG006,Centro,2,33929.74,0.0,67859.48,Tarjeta de crédito,Completada
VT011974,2024-05-08,CL0211,PR029,AG008,NOA,2,3663.34,0.0,7326.69,Transferencia,Completada
VT011975,2023-05-26,CL0305,PR006,AG007,Centro,1,11957.71,0.0,11957.71,Tarjeta de crédito,Completada
VT011976,2024-10-24,CL0097,PR026,AG008,NOA,20,18545.19,0.15,370903.75,Transferencia,Completada
VT011977,2023-12-22,CL0077,PR007,AG008,NOA,1,36044.27,0.0,36044.27,Transferencia,Completada
VT011978,2024-11-22,CL0050,PR030,AG014,Cuyo,2,4468.97,0.0,8937.93,Transferencia,Completada
VT011979,2024-01-03,CL0399,PR016,AG003,AMBA,2,8319.29,0.0,16638.57,Transferencia,Completada
VT011980,2023-09-04,CL0324,PR017,AG012,Patagonia,3,3278.68,0.0,9836.05,Tarjeta de crédito,Completada
VT011981,2023-05-12,CL0314,PR016,AG001,AMBA,10,7627.14,0.1,76271.38,Efectivo,Completada
VT011982,2023-01-04,CL0460,PR027,AG003,AMBA,2,8849.85,0.0,17699.71,Transferencia,Completada
VT011983,2024-03-01,CL0082,PR008,AG001,AMBA,1,154125.07,0.0,154125.07,Tarjeta de crédito,Completada
VT011984,2023-04-13,CL0087,PR028,AG007,Centro,5,10886.74,0.05,54433.72,Cheque,Completada
VT011985,2023-11-22,CL0094,PR023,AG001,AMBA,1,120874.16,0.0,120874.16,Tarjeta de crédito,Completada
VT011986,2024-04-15,CL0208,PR008,AG011,Patagonia,2,151409.9,0.0,302819.79,Cheque,Completada
VT011987,2023-09-04,CL0440,PR003,AG007,Centro,2,184219.41,0.0,368438.83,Cheque,Completada
VT011988,2023-06-08,CL0443,PR027,AG001,AMBA,3,8551.68,0.0,25655.05,Transferencia,Completada
VT011989,2024-08-29,CL0299,PR008,AG008,NOA,1,156415.99,0.0,156415.99,Tarjeta de crédito,Completada
VT011990,2024-12-06,CL0329,PR029,AG011,Patagonia,5,3210.12,0.05,16050.6,Cheque,Completada
VT011991,2023-04-07,CL0449,PR005,AG007,Centro,1,23761.63,0.0,23761.63,Transferencia,Completada
VT011992,2023-05-24,CL0315,PR021,AG001,AMBA,1,176699.19,0.0,176699.19,Transferencia,Completada
VT011993,2024-12-13,CL0115,PR024,AG011,Patagonia,1,44894.96,0.0,44894.96,Tarjeta de crédito,Completada
VT011994,2023-02-08,CL0354,PR023,AG008,NOA,2,115041.45,0.0,230082.89,Tarjeta de crédito,Completada
VT011995,2024-12-20,CL0384,PR013,AG003,AMBA,2,363121.3,0.0,726242.59,Transferencia,Completada
VT011996,2023-01-05,CL0319,PR028,AG003,AMBA,3,11746.48,0.0,35239.44,Tarjeta de crédito,Completada
VT011997,2024-11-01,CL0138,PR026,AG005,Centro,3,22635.45,0.0,67906.36,Cheque,Completada
VT011998,2023-09-29,CL0199,PR019,AG012,Patagonia,10,3874.06,0.1,38740.63,Cheque,Completada
VT011999,2024-12-04,CL0235,PR020,AG002,AMBA,3,6083.83,0.0,18251.48,Transferencia,Completada
VT012000,2023-10-06,CL0078,PR020,AG001,AMBA,1,5808.75,0.0,5808.75,Transferencia,Anulada
VT012001,2024-05-30,CL0224,PR030,AG011,Patagonia,1,4405.67,0.0,4405.67,Tarjeta de crédito,Completada
VT012002,2023-03-21,CL0084,PR029,AG001,AMBA,2,3495.38,0.0,6990.76,Tarjeta de crédito,Completada
VT012003,2023-08-07,CL0252,PR009,AG013,Cuyo,1,330950.96,0.0,330950.96,Transferencia,Completada
VT012004,2024-08-28,CL0032,PR010,AG003,AMBA,1,17190.73,0.0,17190.73,Cheque,Completada
VT012005,2024-02-27,CL0476,PR030,AG005,Centro,1,4655.05,0.0,4655.05,Transferencia,Completada
VT012006,2024-11-28,CL0121,PR009,AG001,AMBA,2,307231.77,0.0,614463.53,Transferencia,Completada
VT012007,2023-12-13,CL0235,PR030,AG012,Patagonia,1,4635.12,0.0,4635.12,Cheque,Completada
VT012008,2024-10-30,CL0021,PR022,AG009,NOA,1,251403.61,0.0,251403.61,Tarjeta de crédito,Completada
VT012009,2023-12-22,CL0096,PR002,AG013,Cuyo,1,287665.28,0.0,287665.28,Transferencia,Completada
VT012010,2024-12-23,CL0348,PR014,AG008,NOA,1,74168.36,0.0,74168.36,Tarjeta de crédito,Completada
VT012011,2024-12-13,CL0062,PR018,AG002,AMBA,1,2818.52,0.0,2818.52,Transferencia,Completada
VT012012,2023-10-16,CL0317,PR028,AG003,AMBA,20,9979.53,0.15,199590.54,Cheque,Completada
VT012013,2024-11-07,CL0002,PR014,AG005,Centro,5,72883.1,0.05,364415.51,Transferencia,Completada
VT012014,2024-10-17,CL0234,PR012,AG006,Centro,1,182931.38,0.0,182931.38,Transferencia,Completada
VT012015,2023-07-07,CL0361,PR029,AG013,Cuyo,3,3367.81,0.0,10103.42,Cheque,Completada
VT012016,2024-05-09,CL0465,PR003,AG004,AMBA,1,171310.1,0.0,171310.1,Tarjeta de crédito,Completada
VT012017,2023-03-15,CL0247,PR019,AG008,NOA,5,4439.52,0.05,22197.62,Transferencia,Completada
VT012018,2024-10-10,CL0424,PR018,AG014,Cuyo,3,2805.58,0.0,8416.74,Tarjeta de crédito,Completada
VT012019,2023-06-08,CL0401,PR003,AG002,AMBA,1,183616.35,0.0,183616.35,Transferencia,Completada
VT012020,2023-03-13,CL0149,PR004,AG011,Patagonia,1,91762.23,0.0,91762.23,Efectivo,Completada
VT012021,2023-11-28,CL0440,PR016,AG004,AMBA,3,8667.46,0.0,26002.38,Tarjeta de crédito,Completada
VT012022,2024-04-04,CL0321,PR005,AG008,NOA,2,23972.91,0.0,47945.81,Transferencia,Completada
VT012023,2024-10-22,CL0059,PR018,AG003,AMBA,3,2675.15,0.0,8025.44,Tarjeta de crédito,Completada
VT012024,2024-12-19,CL0470,PR021,AG003,AMBA,2,183002.51,0.0,366005.03,Transferencia,Completada
VT012025,2023-12-19,CL0089,PR024,AG001,AMBA,1,46177.73,0.0,46177.73,Transferencia,Completada
VT012026,2023-03-03,CL0235,PR019,AG015,AMBA,3,4409.5,0.0,13228.51,Transferencia,Completada
VT012027,2024-08-09,CL0234,PR016,AG010,NEA,5,8298.98,0.05,41494.88,Transferencia,Completada
VT012028,2024-03-27,CL0315,PR005,AG001,AMBA,1,26006.91,0.0,26006.91,Efectivo,Anulada
VT012029,2023-12-22,CL0332,PR009,AG015,AMBA,1,313806.7,0.0,313806.7,Tarjeta de crédito,Completada
VT012030,2023-10-02,CL0117,PR017,AG006,Centro,2,3348.99,0.0,6697.98,Transferencia,Anulada
VT012031,2024-02-05,CL0177,PR029,AG011,Patagonia,2,3664.99,0.0,7329.98,Efectivo,Completada
VT012032,2023-10-20,CL0078,PR008,AG001,AMBA,1,145148.47,0.0,145148.47,Transferencia,Completada
VT012033,2024-08-15,CL0068,PR017,AG004,AMBA,3,3322.32,0.0,9966.97,Transferencia,Completada
VT012034,2024-03-11,CL0413,PR026,AG007,Centro,3,21191.71,0.0,63575.13,Tarjeta de crédito,Completada
VT012035,2024-11-04,CL0375,PR025,AG001,AMBA,1,27229.46,0.0,27229.46,Tarjeta de crédito,Completada
VT012036,2024-03-11,CL0218,PR030,AG005,Centro,1,4422.28,0.0,4422.28,Transferencia,Completada
VT012037,2023-08-02,CL0054,PR007,AG004,AMBA,1,34588.78,0.0,34588.78,Transferencia,Completada
VT012038,2024-10-18,CL0222,PR001,AG002,AMBA,1,441929.68,0.0,441929.68,Efectivo,Completada
VT012039,2024-03-21,CL0149,PR013,AG003,AMBA,5,335366.07,0.05,1676830.37,Transferencia,Completada
VT012040,2023-07-05,CL0389,PR006,AG014,Cuyo,2,11929.59,0.0,23859.19,Tarjeta de crédito,Completada
VT012041,2024-05-09,CL0054,PR019,AG003,AMBA,2,4656.06,0.0,9312.13,Transferencia,Completada
VT012042,2023-11-02,CL0224,PR029,AG002,AMBA,5,3268.41,0.05,16342.06,Transferencia,Completada
VT012043,2024-10-15,CL0300,PR024,AG005,Centro,1,43170.61,0.0,43170.61,Cheque,Completada
VT012044,2023-12-26,CL0492,PR005,AG007,Centro,1,25789.4,0.0,25789.4,Transferencia,Completada
VT012045,2024-07-23,CL0051,PR005,AG008,NOA,3,24610.15,0.0,73830.45,Cheque,Completada
VT012046,2023-04-04,CL0063,PR029,AG009,NOA,3,3576.05,0.0,10728.16,Tarjeta de crédito,Completada
VT012047,2023-11-24,CL0493,PR018,AG001,AMBA,5,2654.96,0.05,13274.82,Transferencia,Completada
VT012048,2024-12-24,CL0200,PR029,AG004,AMBA,5,3377.22,0.05,16886.1,Cheque,Completada
VT012049,2024-09-23,CL0372,PR026,AG009,NOA,1,22319.24,0.0,22319.24,Transferencia,Anulada
VT012050,2023-05-29,CL0392,PR030,AG013,Cuyo,3,4445.32,0.0,13335.97,Tarjeta de crédito,Completada
VT012051,2023-09-06,CL0161,PR028,AG006,Centro,2,12165.5,0.0,24331.01,Tarjeta de crédito,Completada
VT012052,2023-10-16,CL0107,PR017,AG001,AMBA,2,3299.47,0.0,6598.93,Efectivo,Completada
VT012053,2024-05-28,CL0139,PR026,AG004,AMBA,2,22597.56,0.0,45195.12,Tarjeta de crédito,Completada
VT012054,2024-08-15,CL0381,PR018,AG001,AMBA,10,2630.79,0.1,26307.93,Tarjeta de crédito,Completada
VT012055,2024-08-09,CL0424,PR009,AG009,NOA,1,306037.99,0.0,306037.99,Transferencia,Anulada
VT012056,2024-02-09,CL0351,PR009,AG001,AMBA,1,313043.92,0.0,313043.92,Tarjeta de crédito,Completada
VT012057,2024-09-24,CL0217,PR016,AG002,AMBA,1,8802.4,0.0,8802.4,Cheque,Completada
VT012058,2023-12-18,CL0130,PR004,AG004,AMBA,1,95060.53,0.0,95060.53,Transferencia,Completada
VT012059,2023-04-27,CL0209,PR007,AG004,AMBA,2,33946.83,0.0,67893.66,Transferencia,Completada
VT012060,2024-03-27,CL0459,PR018,AG004,AMBA,10,2477.56,0.1,24775.6,Tarjeta de crédito,Completada
VT012061,2024-12-10,CL0433,PR030,AG004,AMBA,3,4334.17,0.0,13002.52,Transferencia,Completada
VT012062,2024-09-11,CL0165,PR020,AG008,NOA,5,5697.33,0.05,28486.65,Tarjeta de crédito,Completada
VT012063,2024-04-05,CL0166,PR017,AG003,AMBA,20,2773.95,0.15,55478.91,Transferencia,Completada
VT012064,2024-05-27,CL0391,PR009,AG006,Centro,2,310370.71,0.0,620741.41,Transferencia,Completada
VT012065,2024-11-29,CL0210,PR007,AG003,AMBA,2,35200.88,0.0,70401.76,Cheque,Completada
VT012066,2023-12-13,CL0287,PR023,AG003,AMBA,1,123391.91,0.0,123391.91,Efectivo,Completada
VT012067,2023-10-17,CL0207,PR028,AG006,Centro,20,9786.68,0.15,195733.54,Tarjeta de crédito,Completada
VT012068,2024-12-20,CL0119,PR016,AG005,Centro,5,8413.73,0.05,42068.65,Cheque,Completada
VT012069,2024-10-28,CL0094,PR019,AG008,NOA,2,4438.36,0.0,8876.72,Transferencia,Completada
VT012070,2023-10-11,CL0075,PR025,AG006,Centro,2,29270.2,0.0,58540.4,Efectivo,Completada
VT012071,2024-01-01,CL0007,PR003,AG010,NEA,3,172001.28,0.0,516003.83,Transferencia,Completada
VT012072,2023-12-06,CL0141,PR015,AG004,AMBA,3,95821.31,0.0,287463.92,Tarjeta de crédito,Completada
VT012073,2023-05-18,CL0088,PR026,AG005,Centro,3,22760.18,0.0,68280.53,Transferencia,Completada
VT012074,2024-12-12,CL0127,PR024,AG007,Centro,2,45042.07,0.0,90084.14,Cheque,Completada
VT012075,2023-11-30,CL0045,PR002,AG002,AMBA,1,279229.25,0.0,279229.25,Cheque,Completada
VT012076,2024-11-01,CL0172,PR009,AG004,AMBA,1,325776.66,0.0,325776.66,Tarjeta de crédito,Completada
VT012077,2023-06-21,CL0259,PR024,AG007,Centro,2,43877.25,0.0,87754.5,Tarjeta de crédito,Completada
VT012078,2024-03-13,CL0473,PR010,AG001,AMBA,2,17749.34,0.0,35498.68,Transferencia,Completada
VT012079,2023-01-25,CL0175,PR027,AG004,AMBA,1,8109.42,0.0,8109.42,Transferencia,Completada
VT012080,2024-08-21,CL0019,PR002,AG006,Centro,1,281912.78,0.0,281912.78,Cheque,Completada
VT012081,2024-04-09,CL0181,PR007,AG014,Cuyo,1,35534.19,0.0,35534.19,Transferencia,Completada
VT012082,2024-05-10,CL0409,PR010,AG012,Patagonia,1,18895.35,0.0,18895.35,Tarjeta de crédito,Completada
VT012083,2023-02-23,CL0172,PR029,AG003,AMBA,1,3571.76,0.0,3571.76,Cheque,Completada
VT012084,2023-07-10,CL0148,PR027,AG005,Centro,2,8250.39,0.0,16500.78,Transferencia,Completada
VT012085,2023-03-16,CL0460,PR028,AG001,AMBA,1,11407.85,0.0,11407.85,Tarjeta de crédito,Completada
VT012086,2023-09-14,CL0149,PR017,AG002,AMBA,2,3096.16,0.0,6192.32,Cheque,Completada
VT012087,2024-05-13,CL0484,PR027,AG009,NOA,1,8684.58,0.0,8684.58,Tarjeta de crédito,Completada
VT012088,2024-03-28,CL0418,PR028,AG001,AMBA,3,11875.37,0.0,35626.12,Efectivo,Completada
VT012089,2024-05-01,CL0341,PR016,AG002,AMBA,1,8358.81,0.0,8358.81,Transferencia,Completada
VT012090,2024-03-14,CL0303,PR030,AG014,Cuyo,3,4724.12,0.0,14172.36,Tarjeta de crédito,Completada
VT012091,2023-09-01,CL0112,PR028,AG010,NEA,3,11423.41,0.0,34270.23,Transferencia,Completada
VT012092,2023-08-08,CL0365,PR030,AG010,NEA,2,4434.53,0.0,8869.07,Transferencia,Completada
VT012093,2023-05-09,CL0175,PR028,AG011,Patagonia,3,12209.14,0.0,36627.41,Transferencia,Completada
VT012094,2024-10-17,CL0244,PR027,AG009,NOA,3,8507.88,0.0,25523.63,Efectivo,Completada
VT012095,2024-05-03,CL0059,PR030,AG001,AMBA,10,3926.98,0.1,39269.81,Cheque,Completada
VT012096,2023-06-19,CL0149,PR017,AG005,Centro,1,3308.23,0.0,3308.23,Transferencia,Completada
VT012097,2023-06-12,CL0265,PR027,AG004,AMBA,3,8545.35,0.0,25636.05,Tarjeta de crédito,Completada
VT012098,2024-11-01,CL0235,PR008,AG003,AMBA,2,156687.21,0.0,313374.43,Tarjeta de crédito,Completada
VT012099,2024-08-05,CL0172,PR026,AG011,Patagonia,3,22686.96,0.0,68060.89,Efectivo,Completada
VT012100,2024-06-04,CL0236,PR027,AG005,Centro,3,8103.33,0.0,24309.98,Transferencia,Completada
VT012101,2023-12-01,CL0372,PR026,AG001,AMBA,20,19294.22,0.15,385884.49,Tarjeta de crédito,Completada
VT012102,2023-08-23,CL0230,PR028,AG003,AMBA,5,11333.68,0.05,56668.41,Cheque,Completada
VT012103,2024-12-23,CL0254,PR017,AG002,AMBA,10,2877.08,0.1,28770.76,Transferencia,Completada
VT012104,2024-09-13,CL0352,PR019,AG012,Patagonia,5,4104.25,0.05,20521.27,Transferencia,Completada
VT012105,2023-09-26,CL0424,PR001,AG007,Centro,1,446589.25,0.0,446589.25,Efectivo,Completada
VT012106,2024-10-17,CL0264,PR006,AG006,Centro,1,12366.67,0.0,12366.67,Tarjeta de crédito,Completada
VT012107,2024-08-16,CL0476,PR022,AG005,Centro,1,256858.89,0.0,256858.89,Tarjeta de crédito,Completada
VT012108,2023-09-21,CL0177,PR020,AG007,Centro,10,5571.96,0.1,55719.63,Transferencia,Completada
VT012109,2023-12-12,CL0124,PR007,AG009,NOA,1,36084.97,0.0,36084.97,Tarjeta de crédito,Completada
VT012110,2023-06-19,CL0347,PR009,AG006,Centro,2,321763.2,0.0,643526.41,Efectivo,Completada
VT012111,2023-04-18,CL0089,PR015,AG013,Cuyo,3,94250.7,0.0,282752.1,Tarjeta de crédito,Completada
VT012112,2024-07-19,CL0450,PR026,AG015,AMBA,3,21015.75,0.0,63047.24,Transferencia,Completada
VT012113,2023-08-28,CL0193,PR021,AG015,AMBA,2,173526.67,0.0,347053.35,Efectivo,Completada
VT012114,2024-10-01,CL0350,PR003,AG007,Centro,1,176714.33,0.0,176714.33,Cheque,Completada
VT012115,2024-12-30,CL0287,PR026,AG013,Cuyo,1,22927.86,0.0,22927.86,Transferencia,Completada
VT012116,2023-03-17,CL0034,PR010,AG004,AMBA,3,18657.35,0.0,55972.06,Tarjeta de crédito,Completada
VT012117,2024-01-09,CL0355,PR024,AG011,Patagonia,1,42998.57,0.0,42998.57,Cheque,Completada
VT012118,2024-09-18,CL0396,PR005,AG013,Cuyo,1,25680.25,0.0,25680.25,Cheque,Completada
VT012119,2024-09-09,CL0490,PR030,AG012,Patagonia,2,4676.67,0.0,9353.34,Cheque,Completada
VT012120,2024-08-19,CL0206,PR003,AG011,Patagonia,2,175265.01,0.0,350530.03,Transferencia,Completada
VT012121,2023-10-30,CL0253,PR026,AG004,AMBA,5,20779.4,0.05,103896.98,Cheque,Completada
VT012122,2023-12-26,CL0440,PR019,AG002,AMBA,2,4540.55,0.0,9081.1,Tarjeta de crédito,Completada
VT012123,2024-04-18,CL0135,PR004,AG003,AMBA,2,99054.54,0.0,198109.07,Tarjeta de crédito,Completada
VT012124,2024-12-19,CL0094,PR001,AG009,NOA,1,446343.07,0.0,446343.07,Transferencia,Completada
VT012125,2023-10-13,CL0071,PR016,AG002,AMBA,5,7944.18,0.05,39720.89,Efectivo,Completada
VT012126,2024-11-27,CL0487,PR027,AG005,Centro,2,8731.14,0.0,17462.29,Tarjeta de crédito,Completada
VT012127,2023-08-30,CL0136,PR002,AG006,Centro,2,286409.8,0.0,572819.59,Cheque,Completada
VT012128,2024-12-26,CL0378,PR025,AG006,Centro,2,27985.18,0.0,55970.36,Tarjeta de crédito,Completada
VT012129,2024-06-11,CL0222,PR023,AG013,Cuyo,2,114134.54,0.0,228269.08,Transferencia,Completada
VT012130,2024-01-01,CL0119,PR010,AG007,Centro,3,18754.62,0.0,56263.86,Transferencia,Completada
VT012131,2024-05-02,CL0458,PR003,AG010,NEA,2,181579.8,0.0,363159.6,Tarjeta de crédito,Completada
VT012132,2023-09-01,CL0232,PR029,AG006,Centro,3,3377.55,0.0,10132.64,Transferencia,Completada
VT012133,2023-09-04,CL0285,PR012,AG011,Patagonia,1,175605.78,0.0,175605.78,Transferencia,Completada
VT012134,2023-04-19,CL0111,PR004,AG002,AMBA,1,95577.8,0.0,95577.8,Transferencia,Completada
VT012135,2023-04-19,CL0165,PR024,AG002,AMBA,1,44495.36,0.0,44495.36,Transferencia,Completada
VT012136,2023-10-27,CL0374,PR008,AG013,Cuyo,1,150729.27,0.0,150729.27,Tarjeta de crédito,Completada
VT012137,2024-08-20,CL0172,PR018,AG008,NOA,5,2615.95,0.05,13079.76,Cheque,Completada
VT012138,2024-04-29,CL0254,PR002,AG007,Centro,1,285704.37,0.0,285704.37,Transferencia,Completada
VT012139,2023-04-11,CL0063,PR030,AG005,Centro,1,4642.59,0.0,4642.59,Cheque,Completada
VT012140,2024-10-21,CL0426,PR017,AG003,AMBA,3,3115.98,0.0,9347.95,Tarjeta de crédito,Completada
VT012141,2024-04-23,CL0369,PR030,AG006,Centro,10,3904.92,0.1,39049.18,Efectivo,Completada
VT012142,2024-12-13,CL0380,PR016,AG001,AMBA,5,8169.89,0.05,40849.45,Tarjeta de crédito,Completada
VT012143,2024-06-11,CL0090,PR015,AG004,AMBA,1,96042.28,0.0,96042.28,Tarjeta de crédito,Completada
VT012144,2023-06-08,CL0249,PR029,AG004,AMBA,5,3461.37,0.05,17306.85,Transferencia,Completada
VT012145,2024-01-09,CL0017,PR014,AG005,Centro,2,74883.23,0.0,149766.46,Transferencia,Completada
VT012146,2024-05-28,CL0161,PR017,AG007,Centro,10,2837.89,0.1,28378.9,Tarjeta de crédito,Anulada
VT012147,2023-01-30,CL0176,PR003,AG014,Cuyo,2,186191.47,0.0,372382.93,Cheque,Anulada
VT012148,2023-01-16,CL0458,PR030,AG007,Centro,5,4208.58,0.05,21042.88,Transferencia,Completada
VT012149,2023-05-03,CL0496,PR003,AG012,Patagonia,1,187306.17,0.0,187306.17,Efectivo,Completada
VT012150,2023-08-14,CL0312,PR026,AG006,Centro,5,21610.63,0.05,108053.13,Transferencia,Completada
VT012151,2023-12-13,CL0258,PR019,AG007,Centro,2,4406.54,0.0,8813.08,Tarjeta de crédito,Completada
VT012152,2024-01-22,CL0216,PR003,AG001,AMBA,1,179842.51,0.0,179842.51,Tarjeta de crédito,Completada
VT012153,2023-05-10,CL0011,PR001,AG001,AMBA,1,465939.94,0.0,465939.94,Efectivo,Completada
VT012154,2024-06-13,CL0400,PR029,AG006,Centro,1,3518.92,0.0,3518.92,Tarjeta de crédito,Completada
VT012155,2024-04-19,CL0334,PR026,AG004,AMBA,3,22962.65,0.0,68887.96,Cheque,Completada
VT012156,2023-09-19,CL0326,PR024,AG010,NEA,2,44700.08,0.0,89400.16,Cheque,Completada
VT012157,2023-01-16,CL0404,PR017,AG005,Centro,5,3114.66,0.05,15573.3,Cheque,Completada
VT012158,2023-03-20,CL0466,PR009,AG012,Patagonia,1,325559.03,0.0,325559.03,Transferencia,Completada
VT012159,2023-11-22,CL0194,PR024,AG015,AMBA,1,43600.27,0.0,43600.27,Tarjeta de crédito,Completada
VT012160,2023-05-23,CL0210,PR021,AG002,AMBA,1,188630.15,0.0,188630.15,Cheque,Anulada
VT012161,2023-11-14,CL0485,PR026,AG004,AMBA,20,19452.25,0.15,389044.93,Cheque,Completada
VT012162,2024-05-13,CL0332,PR016,AG007,Centro,1,8799.91,0.0,8799.91,Transferencia,Completada
VT012163,2024-03-13,CL0427,PR030,AG003,AMBA,5,4274.48,0.05,21372.39,Cheque,Completada
VT012164,2023-07-26,CL0111,PR003,AG002,AMBA,1,184600.59,0.0,184600.59,Tarjeta de crédito,Completada
VT012165,2023-10-25,CL0162,PR003,AG010,NEA,1,182707.98,0.0,182707.98,Transferencia,Completada
VT012166,2024-05-02,CL0195,PR029,AG015,AMBA,5,3342.85,0.05,16714.27,Tarjeta de crédito,Completada
VT012167,2024-10-24,CL0162,PR022,AG009,NOA,2,245746.5,0.0,491493.0,Efectivo,Completada
VT012168,2024-08-13,CL0445,PR013,AG005,Centro,1,359053.18,0.0,359053.18,Tarjeta de crédito,Completada
VT012169,2024-03-18,CL0256,PR026,AG004,AMBA,5,21030.54,0.05,105152.71,Tarjeta de crédito,Completada
VT012170,2023-11-06,CL0477,PR017,AG005,Centro,2,3134.16,0.0,6268.32,Tarjeta de crédito,Completada
VT012171,2023-11-07,CL0164,PR001,AG004,AMBA,2,427758.48,0.0,855516.96,Transferencia,Completada
VT012172,2024-11-05,CL0024,PR023,AG005,Centro,1,116979.28,0.0,116979.28,Tarjeta de crédito,Completada
VT012173,2023-02-09,CL0075,PR009,AG002,AMBA,1,309982.01,0.0,309982.01,Transferencia,Completada
VT012174,2024-12-26,CL0108,PR005,AG012,Patagonia,1,25634.54,0.0,25634.54,Tarjeta de crédito,Completada
VT012175,2024-06-07,CL0321,PR008,AG009,NOA,2,145645.35,0.0,291290.69,Cheque,Anulada
VT012176,2024-06-19,CL0091,PR018,AG008,NOA,3,2800.7,0.0,8402.1,Efectivo,Completada
VT012177,2023-02-08,CL0190,PR002,AG014,Cuyo,1,286788.16,0.0,286788.16,Efectivo,Completada
VT012178,2024-04-26,CL0398,PR028,AG003,AMBA,1,11538.39,0.0,11538.39,Efectivo,Anulada
VT012179,2024-01-18,CL0067,PR020,AG001,AMBA,2,5814.4,0.0,11628.8,Cheque,Completada
VT012180,2023-04-12,CL0046,PR011,AG010,NEA,1,125045.66,0.0,125045.66,Transferencia,Anulada
VT012181,2023-09-06,CL0271,PR024,AG015,AMBA,1,43081.38,0.0,43081.38,Cheque,Completada
VT012182,2024-11-11,CL0350,PR027,AG006,Centro,3,8875.01,0.0,26625.02,Transferencia,Completada
VT012183,2024-03-15,CL0456,PR021,AG001,AMBA,3,183175.25,0.0,549525.75,Transferencia,Completada
VT012184,2023-12-05,CL0330,PR008,AG009,NOA,1,142556.94,0.0,142556.94,Tarjeta de crédito,Anulada
VT012185,2023-03-15,CL0474,PR004,AG001,AMBA,1,91441.83,0.0,91441.83,Cheque,Completada
VT012186,2024-07-12,CL0120,PR028,AG005,Centro,5,11934.78,0.05,59673.9,Transferencia,Completada
VT012187,2024-07-04,CL0172,PR009,AG003,AMBA,1,316701.9,0.0,316701.9,Tarjeta de crédito,Completada
VT012188,2024-05-02,CL0422,PR001,AG013,Cuyo,3,460273.1,0.0,1380819.29,Cheque,Completada
VT012189,2024-02-12,CL0405,PR022,AG004,AMBA,2,260574.45,0.0,521148.91,Transferencia,Completada
VT012190,2023-12-15,CL0332,PR006,AG012,Patagonia,1,12232.39,0.0,12232.39,Tarjeta de crédito,Completada
VT012191,2024-04-17,CL0254,PR030,AG003,AMBA,5,4330.92,0.05,21654.62,Transferencia,Completada
VT012192,2023-07-28,CL0011,PR028,AG004,AMBA,2,12398.6,0.0,24797.21,Transferencia,Completada
VT012193,2024-12-05,CL0140,PR021,AG014,Cuyo,2,179013.83,0.0,358027.67,Tarjeta de crédito,Completada
VT012194,2024-04-15,CL0082,PR028,AG002,AMBA,3,11412.94,0.0,34238.82,Tarjeta de crédito,Completada
VT012195,2023-10-03,CL0033,PR018,AG006,Centro,10,2465.56,0.1,24655.64,Cheque,Completada
VT012196,2023-12-22,CL0387,PR027,AG004,AMBA,3,8424.61,0.0,25273.82,Cheque,Completada
VT012197,2024-09-20,CL0071,PR022,AG009,NOA,1,247252.59,0.0,247252.59,Tarjeta de crédito,Completada
VT012198,2023-05-30,CL0178,PR002,AG001,AMBA,1,290321.27,0.0,290321.27,Tarjeta de crédito,Anulada
VT012199,2023-09-18,CL0486,PR030,AG004,AMBA,2,4287.79,0.0,8575.59,Transferencia,Completada
VT012200,2024-06-18,CL0201,PR028,AG008,NOA,2,11946.17,0.0,23892.35,Transferencia,Completada
VT012201,2023-10-05,CL0076,PR030,AG004,AMBA,3,4633.34,0.0,13900.03,Cheque,Completada
VT012202,2024-09-11,CL0345,PR026,AG001,AMBA,2,22606.34,0.0,45212.69,Cheque,Completada
VT012203,2023-05-03,CL0404,PR017,AG008,NOA,1,3191.57,0.0,3191.57,Cheque,Completada
VT012204,2024-08-20,CL0140,PR008,AG005,Centro,2,148694.01,0.0,297388.01,Tarjeta de crédito,Completada
VT012205,2023-03-10,CL0404,PR007,AG001,AMBA,3,35458.64,0.0,106375.92,Tarjeta de crédito,Completada
VT012206,2023-01-13,CL0137,PR006,AG006,Centro,2,12011.83,0.0,24023.66,Cheque,Completada
VT012207,2024-11-14,CL0348,PR008,AG013,Cuyo,1,143770.17,0.0,143770.17,Transferencia,Completada
VT012208,2024-04-09,CL0067,PR019,AG001,AMBA,1,4532.27,0.0,4532.27,Transferencia,Completada
